Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENGREST_heat_load_shifting_1
6036,1,0.1394,1,1,1,1,1,1,0.0102,0.1394,0.4632,1,0.1925,1,1,1,1,1,1,0.102,0.1925,0.6394,1,0.5,1,1,0.0458,0.5,0.5789,1,1,1,1,1,0.021118207,0.792943954,0.118832812,0.572559207
6037,1,0.1394,1,1,1,1,1,1,0.0151,0.1394,0.5323,1,0.1925,1,1,1,1,1,1,0.0742,0.1925,0.6527,1,0.5,1,1,0.0527,0.5,0.5069,1,1,1,1,1,0.037246779,0.862360716,0.273012429,0.57322378
6038,1,0.1394,1,1,1,1,1,1,0.02,0.1394,0.518,1,0.1925,1,1,1,1,1,1,0.0491,0.1925,0.6106,1,0.5,1,1,0.0531,0.5,0.4346,1,1,1,1,1,0.051033899,0.846346736,0.143917829,0.576486225
6039,1,0.1394,1,1,1,1,1,1,0.0274,0.1394,0.4231,1,0.1925,1,1,1,1,1,1,0.0847,0.1925,0.4927,1,0.5,1,1,0.0697,0.5,0.4292,1,1,1,1,1,0.071302086,0.803363681,0.040047817,0.581923635
6040,1,0.1394,1,1,1,1,1,1,0.0327,0.1394,0.2899,1,0.1925,1,1,1,1,1,1,0.062,0.1925,0.3517,1,0.5,1,1,0.0371,0.5,0.2713,1,1,1,1,1,0.062791273,0.726038575,0.111870006,0.592677622
6041,1,0.1394,1,1,1,1,1,1,0.023,0.1394,0.1016,1,0.1925,1,1,1,1,1,1,0.0032,0.1925,0.1467,1,0.5,1,1,0.0453,0.5,0.0869,1,1,1,1,1,0.066236861,0.484590769,0.061711065,0.601437893
6042,1,0.1394,1,1,1,1,1,1,0.0303,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0156,0.1925,0,1,0.5,1,1,0.0964,0.5,0,1,1,1,1,1,0.08894933,0,0.065143541,0.599202513
6043,1,0.1394,1,1,1,1,1,1,0.0098,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0289,0.1925,0,1,0.5,1,1,0.0415,0.5,0,1,1,1,1,1,0.04964054,0,0.059840545,0.614608507
6044,1,0.1394,1,1,1,1,1,1,0.0161,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1316,0.1925,0,1,0.5,1,1,0.098,0.5,0,1,1,1,1,1,0.113383181,0,0.057826854,0.603552441
6045,1,0.1394,1,1,1,1,1,1,0.0477,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2908,0.1925,0,1,0.5,1,1,0.1104,0.5,0,1,1,1,1,1,0.279821217,0,0.011324358,0.560113581
6046,1,0.1394,1,1,1,1,1,1,0.0752,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1937,0.1925,0,1,0.5,1,1,0.1281,0.5,0,1,1,1,1,1,0.236044422,0,0.00594013,0.50682697
6047,1,0.1394,1,1,1,1,1,1,0.1254,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1451,0.1925,0,1,0.5,1,1,0.1336,0.5,0,1,1,1,1,1,0.347296685,0,0.045847684,0.45837361
6048,1,0.1394,1,1,1,1,1,1,0.0992,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1984,0.1925,0,1,0.5,1,1,0.1424,0.5,0,1,1,1,1,1,0.275198966,0,0.065860391,0.425024166
6049,1,0.1394,1,1,1,1,1,1,0.062,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1402,0.1925,0,1,0.5,1,1,0.185,0.5,0,1,1,1,1,1,0.169346929,0,0.11488235,0.405147414
6050,1,0.1394,1,1,1,1,1,1,0.0724,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0645,0.1925,0,1,0.5,1,1,0.1526,0.5,0,1,1,1,1,1,0.129170418,0,0.182914808,0.394272595
6051,1,0.1394,1,1,1,1,1,1,0.1055,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0986,0.1925,0,1,0.5,1,1,0.1352,0.5,0,1,1,1,1,1,0.12695989,0,0.176393986,0.391493475
6052,1,0.1394,1,1,1,1,1,1,0.1547,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1077,0.1925,0,1,0.5,1,1,0.1823,0.5,0,1,1,1,1,1,0.181325898,0,0.249148369,0.401522475
6053,1,0.1394,1,1,1,1,1,1,0.1582,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1017,0.1925,0,1,0.5,1,1,0.1758,0.5,0,1,1,1,1,1,0.217460468,0,0.33975023,0.439705172
6054,1,0.1394,1,1,1,1,1,1,0.1324,0.1394,0.0286,1,0.1925,1,1,1,1,1,1,0.1101,0.1925,0.0513,1,0.5,1,1,0.2291,0.5,0.0196,1,1,1,1,1,0.128454193,0.285494447,0.493607402,0.504108265
6055,1,0.1394,1,1,1,1,1,1,0.1064,0.1394,0.2183,1,0.1925,1,1,1,1,1,1,0.0988,0.1925,0.2474,1,0.5,1,1,0.1636,0.5,0.2015,1,1,1,1,1,0.093498342,0.644168496,0.381690264,0.548936684
6056,1,0.1394,1,1,1,1,1,1,0.1294,0.1394,0.4125,1,0.1925,1,1,1,1,1,1,0.1184,0.1925,0.4512,1,0.5,1,1,0.3047,0.5,0.3937,1,1,1,1,1,0.155041158,0.865994573,0.516752899,0.574915418
6057,1,0.1394,1,1,1,1,1,1,0.181,0.1394,0.5743,1,0.1925,1,1,1,1,1,1,0.2138,0.1925,0.5922,1,0.5,1,1,0.2333,0.5,0.5212,1,1,1,1,1,0.215355694,0.904512107,0.541414797,0.595154664
6058,1,0.1394,1,1,1,1,1,1,0.1431,0.1394,0.6483,1,0.1925,1,1,1,1,1,1,0.2369,0.1925,0.6807,1,0.5,1,1,0.3353,0.5,0.5572,1,1,1,1,1,0.185746133,0.847719848,0.564801157,0.612010633
6059,1,0.1394,1,1,1,1,1,1,0.1669,0.1394,0.57,1,0.1925,1,1,1,1,1,1,0.3774,0.1925,0.6337,1,0.5,1,1,0.2945,0.5,0.5375,1,1,1,1,1,0.234060973,0.805542648,0.578104496,0.619864669
6060,1,0.1394,1,1,1,1,1,1,0.1949,0.1394,0.5345,1,0.1925,1,1,1,1,1,1,0.3916,0.1925,0.5902,1,0.5,1,1,0.4431,0.5,0.5046,1,1,1,1,1,0.286787182,0.787894368,0.420046866,0.619320928
6061,1,0.1394,1,1,1,1,1,1,0.2746,0.1394,0.5196,1,0.1925,1,1,1,1,1,1,0.3633,0.1925,0.5627,1,0.5,1,1,0.384,0.5,0.487,1,1,1,1,1,0.367516249,0.755188465,0.366817653,0.619260512
6062,1,0.1394,1,1,1,1,1,1,0.2328,0.1394,0.5001,1,0.1925,1,1,1,1,1,1,0.4284,0.1925,0.5506,1,0.5,1,1,0.3824,0.5,0.4605,1,1,1,1,1,0.327643931,0.756441176,0.308017492,0.613521025
6063,1,0.1394,1,1,1,1,1,1,0.2754,0.1394,0.4166,1,0.1925,1,1,1,1,1,1,0.6053,0.1925,0.4728,1,0.5,1,1,0.4068,0.5,0.3699,1,1,1,1,1,0.405892134,0.764054537,0.493731201,0.607358627
6064,1,0.1394,1,1,1,1,1,1,0.311,0.1394,0.294,1,0.1925,1,1,1,1,1,1,0.5598,0.1925,0.3509,1,0.5,1,1,0.4561,0.5,0.259,1,1,1,1,1,0.379238874,0.69579947,0.49672997,0.606391977
6065,1,0.1394,1,1,1,1,1,1,0.3196,0.1394,0.1039,1,0.1925,1,1,1,1,1,1,0.3941,0.1925,0.1568,1,0.5,1,1,0.4408,0.5,0.0857,1,1,1,1,1,0.418061405,0.486422509,0.584079623,0.605425326
6066,1,0.1394,1,1,1,1,1,1,0.2366,0.1394,0,1,0.1925,1,1,1,1,1,1,0.229,0.1925,0,1,0.5,1,1,0.3838,0.5,0,1,1,1,1,1,0.305966675,0,0.713923693,0.600169164
6067,1,0.1394,1,1,1,1,1,1,0.1852,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2351,0.1925,0,1,0.5,1,1,0.2813,0.5,0,1,1,1,1,1,0.242400244,0,0.66716969,0.615695988
6068,1,0.1394,1,1,1,1,1,1,0.1911,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2568,0.1925,0,1,0.5,1,1,0.2854,0.5,0,1,1,1,1,1,0.203991592,0,0.588568985,0.59980667
6069,1,0.1394,1,1,1,1,1,1,0.2162,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2151,0.1925,0,1,0.5,1,1,0.3181,0.5,0,1,1,1,1,1,0.195150718,0,0.728693545,0.553044949
6070,1,0.1394,1,1,1,1,1,1,0.1508,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1034,0.1925,0,1,0.5,1,1,0.3953,0.5,0,1,1,1,1,1,0.166485071,0,0.871076167,0.49401885
6071,1,0.1394,1,1,1,1,1,1,0.1644,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1056,0.1925,0,1,0.5,1,1,0.3875,0.5,0,1,1,1,1,1,0.182459027,0,0.913288116,0.441759304
6072,1,0.1394,1,1,1,1,1,1,0.2095,0.1394,0,1,0.1925,1,1,1,1,1,1,0.159,0.1925,0,1,0.5,1,1,0.3676,0.5,0,1,1,1,1,1,0.20786792,0,0.927804232,0.408772354
6073,1,0.1394,1,1,1,1,1,1,0.3266,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1641,0.1925,0,1,0.5,1,1,0.3931,0.5,0,1,1,1,1,1,0.340930164,0,0.870411038,0.389076849
6074,1,0.1394,1,1,1,1,1,1,0.3305,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1383,0.1925,0,1,0.5,1,1,0.3512,0.5,0,1,1,1,1,1,0.344617605,0,0.730074644,0.378383277
6075,1,0.1394,1,1,1,1,1,1,0.3329,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1214,0.1925,0,1,0.5,1,1,0.3552,0.5,0,1,1,1,1,1,0.289944232,0,0.751761794,0.375906235
6076,1,0.1394,1,1,1,1,1,1,0.3703,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1732,0.1925,0,1,0.5,1,1,0.3653,0.5,0,1,1,1,1,1,0.331083477,0,0.787639737,0.385633156
6077,1,0.1394,1,1,1,1,1,1,0.2947,0.1394,0,1,0.1925,1,1,1,1,1,1,0.3195,0.1925,0,1,0.5,1,1,0.3614,0.5,0,1,1,1,1,1,0.349039197,0,0.961443543,0.423936684
6078,1,0.1394,1,1,1,1,1,1,0.2133,0.1394,0.0509,1,0.1925,1,1,1,1,1,1,0.2185,0.1925,0.0686,1,0.5,1,1,0.3191,0.5,0.0421,1,1,1,1,1,0.267401218,0.367951989,0.7291435,0.488037699
6079,1,0.1394,1,1,1,1,1,1,0.1102,0.1394,0.2517,1,0.1925,1,1,1,1,1,1,0.0989,0.1925,0.2717,1,0.5,1,1,0.2091,0.5,0.2434,1,1,1,1,1,0.111585744,0.734396338,0.429542065,0.531536974
6080,1,0.1394,1,1,1,1,1,1,0.0869,0.1394,0.4494,1,0.1925,1,1,1,1,1,1,0.0799,0.1925,0.4656,1,0.5,1,1,0.1761,0.5,0.4428,1,1,1,1,1,0.071727164,0.913604498,0.261022389,0.552924118
6081,1,0.1394,1,1,1,1,1,1,0.0203,0.1394,0.5977,1,0.1925,1,1,1,1,1,1,0.0757,0.1925,0.6052,1,0.5,1,1,0.1049,0.5,0.5975,1,1,1,1,1,0.018817164,0.966998816,0.197113395,0.570444659
6082,1,0.1394,1,1,1,1,1,1,0.0058,0.1394,0.6939,1,0.1925,1,1,1,1,1,1,0.0854,0.1925,0.6942,1,0.5,1,1,0.0899,0.5,0.6945,1,1,1,1,1,0.00679623,0.960352957,0.113149866,0.585488159
6083,1,0.1394,1,1,1,1,1,1,0.0058,0.1394,0.6862,1,0.1925,1,1,1,1,1,1,0.0219,0.1925,0.7042,1,0.5,1,1,0.1063,0.5,0.6837,1,1,1,1,1,0.010428336,0.972481132,0.039702959,0.595275495
6084,1,0.1394,1,1,1,1,1,1,0.0045,0.1394,0.6919,1,0.1925,1,1,1,1,1,1,0.011,0.1925,0.6679,1,0.5,1,1,0.1013,0.5,0.6938,1,1,1,1,1,0.008019031,0.973936498,0.028653417,0.599867086
6085,1,0.1394,1,1,1,1,1,1,0.0056,0.1394,0.6838,1,0.1925,1,1,1,1,1,1,0.019,0.1925,0.6102,1,0.5,1,1,0.0941,0.5,0.6944,1,1,1,1,1,0.003397151,0.961322308,0.019649761,0.607298212
6086,1,0.1394,1,1,1,1,1,1,0.0163,0.1394,0.6081,1,0.1925,1,1,1,1,1,1,0.0342,0.1925,0.62,1,0.5,1,1,0.0697,0.5,0.6298,1,1,1,1,1,0.015036615,0.890570939,0.005916269,0.608264862
6087,1,0.1394,1,1,1,1,1,1,0.0138,0.1394,0.4794,1,0.1925,1,1,1,1,1,1,0.056,0.1925,0.4938,1,0.5,1,1,0.0443,0.5,0.4848,1,1,1,1,1,0.01059392,0.882458329,0.004402829,0.608566941
6088,1,0.1394,1,1,1,1,1,1,0.0226,0.1394,0.3102,1,0.1925,1,1,1,1,1,1,0.0498,0.1925,0.3243,1,0.5,1,1,0.0408,0.5,0.2991,1,1,1,1,1,0.016007902,0.753607273,0.012059462,0.611104398
6089,1,0.1394,1,1,1,1,1,1,0.0372,0.1394,0.1041,1,0.1925,1,1,1,1,1,1,0.0623,0.1925,0.1354,1,0.5,1,1,0.0195,0.5,0.084,1,1,1,1,1,0.032137025,0.448073268,0.055432167,0.611104398
6090,1,0.1394,1,1,1,1,1,1,0.0747,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0645,0.1925,0,1,0.5,1,1,0.0301,0.5,0,1,1,1,1,1,0.075849943,0,0.040012468,0.604881585
6091,1,0.1394,1,1,1,1,1,1,0.1425,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0732,0.1925,0,1,0.5,1,1,0.0449,0.5,0,1,1,1,1,1,0.103603497,0,0.047676805,0.622522958
6092,1,0.1394,1,1,1,1,1,1,0.1713,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0197,0.1925,0,1,0.5,1,1,0.0585,0.5,0,1,1,1,1,1,0.096844442,0,0.005111868,0.607539874
6093,1,0.1394,1,1,1,1,1,1,0.2978,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0187,0.1925,0,1,0.5,1,1,0.0694,0.5,0,1,1,1,1,1,0.196827382,0,0.010672477,0.559751087
6094,1,0.1394,1,1,1,1,1,1,0.2211,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0583,0.1925,0,1,0.5,1,1,0.0272,0.5,0,1,1,1,1,1,0.131770074,0,0.004542982,0.499637506
6095,1,0.1394,1,1,1,1,1,1,0.2076,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2735,0.1925,0,1,0.5,1,1,0.0176,0.5,0,1,1,1,1,1,0.130034029,0,0.002703091,0.447075882
6096,1,0.1394,1,1,1,1,1,1,0.1815,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2274,0.1925,0,1,0.5,1,1,0.011,0.5,0,1,1,1,1,1,0.101745114,0,0.004485769,0.411793137
6097,1,0.1394,1,1,1,1,1,1,0.2104,0.1394,0,1,0.1925,1,1,1,1,1,1,0.3051,0.1925,0,1,0.5,1,1,0.0223,0.5,0,1,1,1,1,1,0.135092095,0,0.008975303,0.392037216
6098,1,0.1394,1,1,1,1,1,1,0.1568,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1562,0.1925,0,1,0.5,1,1,0.0303,0.5,0,1,1,1,1,1,0.103347644,0,0.003499696,0.381947801
6099,1,0.1394,1,1,1,1,1,1,0.0833,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1267,0.1925,0,1,0.5,1,1,0.0516,0.5,0,1,1,1,1,1,0.051015012,0,0.000329839,0.379108265
6100,1,0.1394,1,1,1,1,1,1,0.1002,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1339,0.1925,0,1,0.5,1,1,0.0617,0.5,0,1,1,1,1,1,0.076581642,0,0,0.388049783
6101,1,0.1394,1,1,1,1,1,1,0.0938,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1512,0.1925,0,1,0.5,1,1,0.0716,0.5,0,1,1,1,1,1,0.095475525,0,0,0.425688739
6102,1,0.1394,1,1,1,1,1,1,0.0778,0.1394,0.0394,1,0.1925,1,1,1,1,1,1,0.1736,0.1925,0.0509,1,0.5,1,1,0.0638,0.5,0.0298,1,1,1,1,1,0.094508432,0.271459073,0,0.49262929
6103,1,0.1394,1,1,1,1,1,1,0.0432,0.1394,0.2353,1,0.1925,1,1,1,1,1,1,0.0668,0.1925,0.248,1,0.5,1,1,0.0782,0.5,0.2267,1,1,1,1,1,0.022109861,0.646451712,0,0.537095215
6104,1,0.1394,1,1,1,1,1,1,0.0004,0.1394,0.4284,1,0.1925,1,1,1,1,1,1,0,0.1925,0.4426,1,0.5,1,1,0.0167,0.5,0.4161,1,1,1,1,1,0.000495059,0.851346016,0,0.558482359
6105,1,0.1394,1,1,1,1,1,1,0,0.1394,0.5734,1,0.1925,1,1,1,1,1,1,0,0.1925,0.58,1,0.5,1,1,0.0052,0.5,0.5659,1,1,1,1,1,1.05E-05,0.91460073,0,0.57878202
6106,1,0.1394,1,1,1,1,1,1,0,0.1394,0.6688,1,0.1925,1,1,1,1,1,1,0,0.1925,0.6769,1,0.5,1,1,0.0073,0.5,0.6593,1,1,1,1,1,3.70E-06,0.937927127,0,0.600350411
6107,1,0.1394,1,1,1,1,1,1,0.001,0.1394,0.68,1,0.1925,1,1,1,1,1,1,0,0.1925,0.6886,1,0.5,1,1,0.0173,0.5,0.6719,1,1,1,1,1,7.97E-05,0.956365347,0,0.615514741
6108,1,0.1394,1,1,1,1,1,1,0.0075,0.1394,0.6779,1,0.1925,1,1,1,1,1,1,0,0.1925,0.686,1,0.5,1,1,0.031,0.5,0.6727,1,1,1,1,1,0.000447209,0.953530908,0.001256293,0.62361044
6109,1,0.1394,1,1,1,1,1,1,0.0373,0.1394,0.6759,1,0.1925,1,1,1,1,1,1,0.0018,0.1925,0.6827,1,0.5,1,1,0.0641,0.5,0.6684,1,1,1,1,1,0.005142283,0.950114608,0.000965698,0.634364427
6110,1,0.1394,1,1,1,1,1,1,0.0707,0.1394,0.6188,1,0.1925,1,1,1,1,1,1,0.0218,0.1925,0.6367,1,0.5,1,1,0.088,0.5,0.6035,1,1,1,1,1,0.023678828,0.931574225,0,0.63738521
6111,1,0.1394,1,1,1,1,1,1,0.0457,0.1394,0.4831,1,0.1925,1,1,1,1,1,1,0.0153,0.1925,0.5159,1,0.5,1,1,0.1579,0.5,0.4622,1,1,1,1,1,0.029015075,0.892996013,0.000379915,0.639560174
6112,1,0.1394,1,1,1,1,1,1,0.0695,0.1394,0.308,1,0.1925,1,1,1,1,1,1,0.0065,0.1925,0.3519,1,0.5,1,1,0.1496,0.5,0.2824,1,1,1,1,1,0.037133768,0.759498954,0.001289674,0.642097632
6113,1,0.1394,1,1,1,1,1,1,0.0736,0.1394,0.0975,1,0.1925,1,1,1,1,1,1,0.0015,0.1925,0.1409,1,0.5,1,1,0.1323,0.5,0.0752,1,1,1,1,1,0.038347997,0.485440969,0.035140093,0.639681005
6114,1,0.1394,1,1,1,1,1,1,0.1293,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0332,0.1925,0,1,0.5,1,1,0.1681,0.5,0,1,1,1,1,1,0.094835825,0,0.080818005,0.630135331
6115,1,0.1394,1,1,1,1,1,1,0.1315,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0367,0.1925,0,1,0.5,1,1,0.2795,0.5,0,1,1,1,1,1,0.135189503,0,0.087150022,0.648260029
6116,1,0.1394,1,1,1,1,1,1,0.1248,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1656,0.1925,0,1,0.5,1,1,0.2824,0.5,0,1,1,1,1,1,0.090804398,0,0.115112729,0.631766554
6117,1,0.1394,1,1,1,1,1,1,0.171,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2761,0.1925,0,1,0.5,1,1,0.2233,0.5,0,1,1,1,1,1,0.127977118,0,0.022599831,0.583977767
6118,1,0.1394,1,1,1,1,1,1,0.1922,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2409,0.1925,0,1,0.5,1,1,0.1798,0.5,0,1,1,1,1,1,0.162221551,0,0.012631851,0.523622523
6119,1,0.1394,1,1,1,1,1,1,0.2992,0.1394,0,1,0.1925,1,1,1,1,1,1,0.3747,0.1925,0,1,0.5,1,1,0.2352,0.5,0,1,1,1,1,1,0.314231902,0,0.051982403,0.468160947
6120,1,0.1394,1,1,1,1,1,1,0.3112,0.1394,0,1,0.1925,1,1,1,1,1,1,0.5189,0.1925,0,1,0.5,1,1,0.2041,0.5,0,1,1,1,1,1,0.362871498,0,0.047664873,0.431549058
6121,1,0.1394,1,1,1,1,1,1,0.3157,0.1394,0,1,0.1925,1,1,1,1,1,1,0.509,0.1925,0,1,0.5,1,1,0.1955,0.5,0,1,1,1,1,1,0.408186197,0,0.039163947,0.410403577
6122,1,0.1394,1,1,1,1,1,1,0.3167,0.1394,0,1,0.1925,1,1,1,1,1,1,0.5228,0.1925,0,1,0.5,1,1,0.1898,0.5,0,1,1,1,1,1,0.390860021,0,0.039245658,0.399407927
6123,1,0.1394,1,1,1,1,1,1,0.1555,0.1394,0,1,0.1925,1,1,1,1,1,1,0.3563,0.1925,0,1,0.5,1,1,0.1711,0.5,0,1,1,1,1,1,0.148305818,0,0.005005855,0.395239246
6124,1,0.1394,1,1,1,1,1,1,0.1082,0.1394,0,1,0.1925,1,1,1,1,1,1,0.301,0.1925,0,1,0.5,1,1,0.1791,0.5,0,1,1,1,1,1,0.075281322,0,0,0.40381827
6125,1,0.1394,1,1,1,1,1,1,0.082,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1707,0.1925,0,1,0.5,1,1,0.1821,0.5,0,1,1,1,1,1,0.054937582,0,0,0.440792653
6126,1,0.1394,1,1,1,1,1,1,0.1215,0.1394,0.0305,1,0.1925,1,1,1,1,1,1,0.3205,0.1925,0.0357,1,0.5,1,1,0.156,0.5,0.0232,1,1,1,1,1,0.08262787,0.231484324,0.0079768,0.507974867
6127,1,0.1394,1,1,1,1,1,1,0.059,0.1394,0.2322,1,0.1925,1,1,1,1,1,1,0.1781,0.1925,0.2467,1,0.5,1,1,0.0952,0.5,0.2179,1,1,1,1,1,0.051488724,0.619670808,0,0.553709522
6128,1,0.1394,1,1,1,1,1,1,0.0307,0.1394,0.4272,1,0.1925,1,1,1,1,1,1,0.0294,0.1925,0.4388,1,0.5,1,1,0.0474,0.5,0.426,1,1,1,1,1,0.017367359,0.84329921,0.000564185,0.583615273
6129,1,0.1394,1,1,1,1,1,1,0.0125,0.1394,0.575,1,0.1925,1,1,1,1,1,1,0,0.1925,0.5827,1,0.5,1,1,0.0111,0.5,0.572,1,1,1,1,1,0.001427993,0.925461888,0.00116898,0.609171097
6130,1,0.1394,1,1,1,1,1,1,0.0181,0.1394,0.6697,1,0.1925,1,1,1,1,1,1,0,0.1925,0.6758,1,0.5,1,1,0.015,0.5,0.6636,1,1,1,1,1,0.001965944,0.944462538,0.003019333,0.634062349
6131,1,0.1394,1,1,1,1,1,1,0.0269,0.1394,0.6786,1,0.1925,1,1,1,1,1,1,0,0.1925,0.6842,1,0.5,1,1,0.0343,0.5,0.6708,1,1,1,1,1,0.00618063,0.958001256,0.010070561,0.65297245
6132,1,0.1394,1,1,1,1,1,1,0.0456,0.1394,0.6804,1,0.1925,1,1,1,1,1,1,0.0124,0.1925,0.6871,1,0.5,1,1,0.032,0.5,0.6692,1,1,1,1,1,0.014028225,0.961205423,0.005040846,0.664934751
6133,1,0.1394,1,1,1,1,1,1,0.0858,0.1394,0.674,1,0.1925,1,1,1,1,1,1,0.0173,0.1925,0.68,1,0.5,1,1,0.0496,0.5,0.662,1,1,1,1,1,0.023641381,0.950968742,0.009953395,0.679253262
6134,1,0.1394,1,1,1,1,1,1,0.1596,0.1394,0.6168,1,0.1925,1,1,1,1,1,1,0.0442,0.1925,0.6354,1,0.5,1,1,0.0544,0.5,0.5993,1,1,1,1,1,0.055016801,0.933433473,0.009313117,0.685536491
6135,1,0.1394,1,1,1,1,1,1,0.2274,0.1394,0.4805,1,0.1925,1,1,1,1,1,1,0.048,0.1925,0.5142,1,0.5,1,1,0.0837,0.5,0.4594,1,1,1,1,1,0.07444077,0.890514374,0.022273354,0.690067666
6136,1,0.1394,1,1,1,1,1,1,0.2569,0.1394,0.3062,1,0.1925,1,1,1,1,1,1,0.0369,0.1925,0.3518,1,0.5,1,1,0.1169,0.5,0.2778,1,1,1,1,1,0.091193721,0.753546476,0.017021837,0.69278637
6137,1,0.1394,1,1,1,1,1,1,0.1382,0.1394,0.0955,1,0.1925,1,1,1,1,1,1,0.001,0.1925,0.1406,1,0.5,1,1,0.0945,0.5,0.0692,1,1,1,1,1,0.058683522,0.472108901,0.002109389,0.68541566
6138,1,0.1394,1,1,1,1,1,1,0.156,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0086,0.1925,0,1,0.5,1,1,0.1181,0.5,0,1,1,1,1,1,0.136991546,0,0.001882467,0.670915901
6139,1,0.1394,1,1,1,1,1,1,0.1331,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0252,0.1925,0,1,0.5,1,1,0.1469,0.5,0,1,1,1,1,1,0.139707074,0,0.004920452,0.685838569
6140,1,0.1394,1,1,1,1,1,1,0.1479,0.1394,0,1,0.1925,1,1,1,1,1,1,0.0956,0.1925,0,1,0.5,1,1,0.186,0.5,0,1,1,1,1,1,0.152831644,0,0.005570226,0.66801595
6141,1,0.1394,1,1,1,1,1,1,0.2027,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1851,0.1925,0,1,0.5,1,1,0.155,0.5,0,1,1,1,1,1,0.188366532,0,0.003991004,0.617870952
6142,1,0.1394,1,1,1,1,1,1,0.2121,0.1394,0,1,0.1925,1,1,1,1,1,1,0.1442,0.1925,0,1,0.5,1,1,0.1577,0.5,0,1,1,1,1,1,0.239928842,0,0.000489071,0.553830353
6143,1,0.1394,1,1,1,1,1,1,0.2416,0.1394,0,1,0.1925,1,1,1,1,1,1,0.2435,0.1925,0,1,0.5,1,1,0.159,0.5,0,1,1,1,1,1,0.216920137,0,0.033474833,0.495650072
